rpm,real_w,speed,target_current,real_pos,pos,I6,I7
-0.208395,0.090075,9.833165,0.011860,0.014699,-0.002114,0.000000,0.000000
-0.208779,0.090103,9.833318,-0.009445,0.008307,-0.010636,0.000000,0.000000
-0.209172,0.090133,9.833456,-0.014772,0.013633,0.002147,0.000000,0.000000
-0.209407,0.090130,9.833673,0.008664,0.029612,-0.010636,0.000000,0.000000
-0.209657,0.090189,9.833916,0.008664,-0.019390,0.012799,0.000000,0.000000
-0.209748,0.090206,9.834133,0.001207,-0.006607,-0.001049,0.000000,0.000000
-0.209729,0.090224,9.834369,0.007599,0.014699,-0.003180,0.000000,0.000000
-0.209711,0.090169,9.834544,0.001207,0.012568,0.010669,0.000000,0.000000
-0.209721,0.090054,9.834664,-0.009445,0.013633,0.003212,0.000000,0.000000
-0.209722,0.089984,9.834841,0.008664,0.004046,0.012799,0.000000,0.000000
-0.209690,0.089851,9.835082,0.011860,0.012568,-0.004245,0.000000,0.000000
-0.209602,0.089626,9.835166,-0.001988,0.021090,0.000016,0.000000,0.000000
-0.209346,0.089396,9.835258,0.024643,0.008307,-0.004245,0.000000,0.000000
-0.209133,0.089132,9.835271,0.011860,-0.010868,-0.006375,0.000000,0.000000
-0.208762,0.088888,9.835167,0.006534,0.008307,-0.011702,0.000000,0.000000
-0.208335,0.088687,9.835051,-0.010511,-0.006607,0.025583,0.000000,0.000000
-0.207995,0.088457,9.834892,-0.006249,0.004046,0.001081,0.000000,0.000000
-0.207628,0.088262,9.834750,0.026774,0.013633,0.012799,0.000000,0.000000
-0.207401,0.087954,9.834515,0.018252,0.007242,-0.013832,0.000000,0.000000
-0.207245,0.087700,9.834377,0.008664,-0.003411,-0.003180,0.000000,0.000000
-0.207044,0.087540,9.834219,0.002273,0.001916,0.001081,0.000000,0.000000
-0.206980,0.087282,9.834108,-0.004119,-0.001280,0.003212,0.000000,0.000000
-0.206906,0.087098,9.834059,-0.009445,-0.003411,0.003212,0.000000,0.000000
-0.206874,0.086929,9.834038,0.015056,0.006177,0.004277,0.000000,0.000000
-0.206847,0.086761,9.833998,0.000142,-0.001280,-0.004245,0.000000,0.000000
-0.206720,0.086549,9.833935,-0.008380,-0.000215,-0.010636,0.000000,0.000000
-0.206497,0.086345,9.833946,-0.000923,-0.001280,0.006408,0.000000,0.000000
-0.206264,0.086189,9.833931,0.008664,-0.001280,0.024517,0.000000,0.000000
-0.205979,0.086039,9.833988,0.022513,0.005111,0.009604,0.000000,0.000000
-0.205603,0.085845,9.834044,0.006534,0.018960,-0.001049,0.000000,0.000000
-0.205308,0.085645,9.834087,-0.001988,0.016829,-0.015963,0.000000,0.000000
-0.205081,0.085496,9.834056,-0.007315,-0.004476,-0.002114,0.000000,0.000000
-0.204790,0.085414,9.834076,0.005468,0.000850,-0.013832,0.000000,0.000000
-0.204693,0.085427,9.834052,0.008664,0.012568,-0.022354,0.000000,0.000000
-0.204741,0.085540,9.834179,0.000142,0.012568,-0.008506,0.000000,0.000000
-0.204697,0.085656,9.834383,-0.011576,0.001916,0.002147,0.000000,0.000000
-0.204556,0.085815,9.834559,-0.000923,0.016829,-0.008506,0.000000,0.000000
-0.204432,0.086106,9.834808,0.006534,-0.005541,-0.004245,0.000000,0.000000
-0.204347,0.086169,9.835063,0.012925,0.013633,-0.011702,0.000000,0.000000
-0.204230,0.086247,9.835474,-0.004119,-0.010868,0.014930,0.000000,0.000000
-0.204147,0.086312,9.835869,0.015056,-0.000215,0.003212,0.000000,0.000000
-0.203992,0.086456,9.836236,-0.014772,-0.005541,-0.011702,0.000000,0.000000
-0.203785,0.086623,9.836698,0.013991,0.005111,0.002147,0.000000,0.000000
-0.203499,0.086735,9.837250,-0.005184,0.015764,0.018126,0.000000,0.000000
-0.203096,0.086863,9.837719,-0.005184,0.029612,0.002147,0.000000,0.000000
-0.202758,0.086948,9.838154,-0.016902,-0.011933,0.000016,0.000000,0.000000
-0.202347,0.086995,9.838448,-0.003054,0.008307,-0.001049,0.000000,0.000000
-0.201994,0.086954,9.838747,0.005468,-0.011933,-0.006375,0.000000,0.000000
-0.201663,0.086825,9.839030,-0.005184,-0.010868,-0.027681,0.000000,0.000000
-0.201319,0.086830,9.839294,0.009729,-0.006607,-0.002114,0.000000,0.000000
-0.200952,0.086861,9.839507,0.005468,0.005111,0.010669,0.000000,0.000000
-0.200569,0.086889,9.839621,0.002273,0.004046,-0.010636,0.000000,0.000000
-0.200216,0.086880,9.839658,-0.009445,0.016829,-0.003180,0.000000,0.000000
-0.199844,0.086920,9.839659,-0.005184,-0.005541,0.003212,0.000000,0.000000
-0.199470,0.086988,9.839639,0.003338,0.016829,-0.007441,0.000000,0.000000
-0.199150,0.087063,9.839564,0.016121,0.006177,0.003212,0.000000,0.000000
-0.198953,0.087201,9.839464,0.001207,0.022156,-0.019159,0.000000,0.000000
-0.198836,0.087374,9.839312,-0.016902,-0.000215,-0.018093,0.000000,0.000000
-0.198687,0.087548,9.839258,-0.000923,-0.001280,-0.005310,0.000000,0.000000
-0.198561,0.087720,9.839150,0.000142,-0.009802,-0.024485,0.000000,0.000000
-0.198467,0.087801,9.839145,0.003338,0.012568,0.010669,0.000000,0.000000
-0.198443,0.088032,9.839098,0.006534,0.016829,-0.005310,0.000000,0.000000
-0.198322,0.088204,9.839046,-0.004119,0.002981,-0.008506,0.000000,0.000000
-0.198345,0.088294,9.839085,-0.003054,0.010438,-0.003180,0.000000,0.000000
-0.198360,0.088460,9.839168,-0.007315,0.006177,-0.002114,0.000000,0.000000
-0.198410,0.088839,9.839120,-0.003054,0.018960,-0.020224,0.000000,0.000000
-0.198407,0.089324,9.839018,0.022513,0.001916,-0.005310,0.000000,0.000000
-0.198516,0.089743,9.838947,0.004403,0.012568,-0.021289,0.000000,0.000000
-0.198564,0.090159,9.838861,0.006534,0.007242,-0.007441,0.000000,0.000000
-0.198627,0.090512,9.838782,-0.004119,-0.000215,-0.002114,0.000000,0.000000
-0.198645,0.090848,9.838630,0.011860,-0.002346,0.008538,0.000000,0.000000
-0.198685,0.091174,9.838464,0.005468,-0.002346,-0.007441,0.000000,0.000000
-0.198685,0.091488,9.838336,-0.007315,0.009372,-0.004245,0.000000,0.000000
-0.198590,0.091822,9.838211,-0.006249,0.005111,-0.002114,0.000000,0.000000
-0.198524,0.092103,9.837979,-0.007315,0.000850,0.005343,0.000000,0.000000
-0.198380,0.092381,9.837687,0.006534,0.002981,0.006408,0.000000,0.000000
-0.198214,0.092633,9.837372,0.011860,-0.003411,0.001081,0.000000,0.000000
-0.198142,0.092744,9.837120,0.002273,-0.003411,0.010669,0.000000,0.000000
-0.198094,0.092812,9.836858,-0.014772,0.010438,-0.010636,0.000000,0.000000
-0.198055,0.092867,9.836572,0.022513,0.020025,0.023452,0.000000,0.000000
-0.197984,0.092924,9.836261,-0.025424,0.000850,0.009604,0.000000,0.000000
-0.197942,0.092982,9.835915,-0.003054,-0.004476,-0.006375,0.000000,0.000000
-0.197885,0.093042,9.835674,0.012925,-0.009802,-0.014898,0.000000,0.000000
-0.197834,0.093127,9.835371,-0.014772,0.014699,-0.001049,0.000000,0.000000
-0.197849,0.093148,9.835084,0.006534,0.021090,-0.011702,0.000000,0.000000
-0.197950,0.093130,9.834767,-0.004119,-0.010868,-0.007441,0.000000,0.000000
-0.198205,0.093077,9.834403,0.009729,0.002981,-0.009571,0.000000,0.000000
-0.198378,0.092973,9.834108,0.020382,0.005111,-0.005310,0.000000,0.000000
-0.198533,0.092790,9.833867,0.007599,0.020025,0.006408,0.000000,0.000000
-0.198570,0.092528,9.833588,0.000142,-0.001280,-0.002114,0.000000,0.000000
-0.198699,0.092307,9.833285,0.015056,0.012568,0.030909,0.000000,0.000000
-0.198873,0.092103,9.833033,0.001207,0.007242,-0.008506,0.000000,0.000000
-0.199154,0.091795,9.832745,0.000142,0.006177,-0.005310,0.000000,0.000000
-0.199516,0.091545,9.832524,-0.015837,0.006177,-0.006375,0.000000,0.000000
-0.199873,0.091307,9.832348,-0.000923,0.004046,-0.007441,0.000000,0.000000
-0.200280,0.091145,9.832090,0.016121,-0.000215,0.010669,0.000000,0.000000
-0.200811,0.091049,9.831738,0.010795,0.015764,-0.010636,0.000000,0.000000
-0.201285,0.090965,9.831441,-0.003054,-0.020455,-0.007441,0.000000,0.000000
-0.201664,0.090867,9.831141,0.001207,-0.014063,0.008538,0.000000,0.000000
-0.201998,0.090823,9.830888,0.012925,-0.001280,-0.010636,0.000000,0.000000
-0.202274,0.090742,9.830726,-0.010511,0.002981,0.005343,0.000000,0.000000
-0.202566,0.090689,9.830489,0.003338,-0.001280,0.010669,0.000000,0.000000
-0.202846,0.090513,9.830318,0.002273,-0.005541,0.000016,0.000000,0.000000
-0.203082,0.090296,9.830063,0.005468,-0.003411,-0.001049,0.000000,0.000000
-0.203248,0.090184,9.829834,0.005468,0.010438,0.011734,0.000000,0.000000
-0.203409,0.090067,9.829634,-0.001988,0.004046,-0.013832,0.000000,0.000000
-0.203511,0.089961,9.829460,0.006534,0.002981,-0.010636,0.000000,0.000000
-0.203526,0.089849,9.829145,0.008664,0.008307,-0.007441,0.000000,0.000000
-0.203579,0.089757,9.828847,0.011860,0.006177,0.001081,0.000000,0.000000
-0.203581,0.089626,9.828540,-0.003054,-0.010868,-0.003180,0.000000,0.000000
-0.203506,0.089536,9.828265,0.011860,-0.004476,-0.003180,0.000000,0.000000
-0.203468,0.089466,9.827980,-0.004119,-0.009802,-0.002114,0.000000,0.000000
-0.203472,0.089293,9.827712,-0.010511,-0.003411,0.008538,0.000000,0.000000
-0.203449,0.089133,9.827527,0.018252,0.008307,0.004277,0.000000,0.000000
-0.203418,0.088938,9.827352,-0.007315,-0.006607,0.009604,0.000000,0.000000
-0.203417,0.088881,9.827178,0.009729,0.004046,0.019191,0.000000,0.000000
-0.203419,0.088912,9.827072,0.009729,0.024286,-0.014898,0.000000,0.000000
-0.203352,0.088960,9.826960,-0.004119,-0.012998,-0.008506,0.000000,0.000000
-0.203389,0.089086,9.827016,0.011860,0.000850,0.004277,0.000000,0.000000
-0.203367,0.089155,9.827129,-0.004119,-0.001280,-0.018093,0.000000,0.000000
-0.203308,0.089283,9.827209,0.020382,-0.009802,-0.004245,0.000000,0.000000
-0.203198,0.089500,9.827368,0.015056,-0.000215,0.000016,0.000000,0.000000
-0.203027,0.089664,9.827639,0.005468,0.008307,-0.001049,0.000000,0.000000
-0.202787,0.089747,9.827917,-0.000923,0.012568,0.002147,0.000000,0.000000
-0.202602,0.089861,9.828182,0.006534,-0.004476,0.011734,0.000000,0.000000
-0.202392,0.089909,9.828529,0.002273,-0.000215,-0.009571,0.000000,0.000000
-0.202139,0.089974,9.828785,-0.003054,-0.032173,0.005343,0.000000,0.000000
-0.201963,0.090063,9.829035,-0.006249,-0.000215,-0.007441,0.000000,0.000000
-0.201675,0.090175,9.829300,0.001207,0.017894,-0.014898,0.000000,0.000000
-0.201502,0.090182,9.829641,-0.005184,0.017894,0.022387,0.000000,0.000000
-0.201314,0.090233,9.829877,-0.000923,-0.008737,0.012799,0.000000,0.000000
-0.201197,0.090367,9.830146,0.012925,0.009372,0.011734,0.000000,0.000000
-0.201104,0.090579,9.830422,0.022513,0.009372,0.022387,0.000000,0.000000
-0.200962,0.090791,9.830788,0.007599,0.022156,0.005343,0.000000,0.000000
-0.200977,0.090964,9.831261,0.010795,0.001916,-0.004245,0.000000,0.000000
-0.200999,0.091040,9.831723,0.009729,0.001916,-0.021289,0.000000,0.000000
-0.201044,0.091237,9.832117,-0.004119,-0.003411,0.010669,0.000000,0.000000
-0.201016,0.091509,9.832522,-0.007315,0.010438,-0.015963,0.000000,0.000000
-0.200897,0.091779,9.832878,-0.024359,0.012568,-0.001049,0.000000,0.000000
-0.200937,0.092122,9.833219,0.007599,0.015764,0.009604,0.000000,0.000000
-0.200886,0.092482,9.833475,0.005468,-0.002346,0.019191,0.000000,0.000000
-0.200865,0.092744,9.833710,0.013991,0.017894,0.005343,0.000000,0.000000
-0.200761,0.092932,9.833958,-0.000923,-0.004476,0.000016,0.000000,0.000000
-0.200653,0.093111,9.834260,0.013991,0.016829,-0.006375,0.000000,0.000000
-0.200556,0.093312,9.834615,0.001207,-0.005541,-0.014898,0.000000,0.000000
-0.200418,0.093545,9.834938,0.012925,0.017894,-0.003180,0.000000,0.000000
-0.200336,0.093746,9.835290,0.005468,0.000850,0.003212,0.000000,0.000000
-0.200323,0.093927,9.835634,-0.012641,0.001916,0.002147,0.000000,0.000000
-0.200309,0.093952,9.835998,0.007599,0.005111,0.000016,0.000000,0.000000
-0.200423,0.093949,9.836356,0.027839,-0.002346,0.008538,0.000000,0.000000
-0.200522,0.093874,9.836764,0.006534,0.005111,-0.005310,0.000000,0.000000
-0.200636,0.093661,9.837121,0.000142,0.011503,0.006408,0.000000,0.000000
-0.200773,0.093440,9.837442,0.005468,0.013633,-0.002114,0.000000,0.000000
-0.200884,0.093255,9.837859,-0.004119,0.021090,0.010669,0.000000,0.000000
-0.200996,0.093024,9.838346,0.011860,0.026417,-0.007441,0.000000,0.000000
-0.201125,0.092814,9.838767,0.000142,-0.000215,-0.011702,0.000000,0.000000
-0.201237,0.092582,9.839183,-0.014772,0.008307,0.005343,0.000000,0.000000
-0.201345,0.092325,9.839616,0.019317,0.016829,0.004277,0.000000,0.000000
-0.201440,0.092046,9.840010,0.015056,-0.001280,-0.001049,0.000000,0.000000
-0.201553,0.091861,9.840350,0.000142,0.000850,0.006408,0.000000,0.000000
-0.201632,0.091762,9.840681,-0.014772,-0.006607,0.006408,0.000000,0.000000
-0.201729,0.091733,9.840948,0.011860,-0.003411,0.001081,0.000000,0.000000
-0.201851,0.091571,9.841272,0.024643,-0.001280,-0.001049,0.000000,0.000000
-0.201779,0.091407,9.841661,0.007599,0.002981,-0.011702,0.000000,0.000000
-0.201743,0.091243,9.841990,0.016121,0.006177,-0.002114,0.000000,0.000000
-0.201662,0.091132,9.842133,-0.009445,-0.001280,-0.015963,0.000000,0.000000
-0.201790,0.091059,9.842299,-0.004119,0.004046,-0.007441,0.000000,0.000000
-0.201966,0.090958,9.842477,0.002273,0.028547,-0.002114,0.000000,0.000000
-0.202328,0.090874,9.842642,0.007599,0.031743,-0.013832,0.000000,0.000000
-0.202725,0.090776,9.842824,0.009729,0.022156,-0.006375,0.000000,0.000000
-0.203099,0.090674,9.843053,0.004403,0.028547,0.011734,0.000000,0.000000
-0.203396,0.090586,9.843307,-0.004119,0.018960,0.005343,0.000000,0.000000
-0.203693,0.090388,9.843571,-0.005184,0.000850,-0.012767,0.000000,0.000000
-0.203838,0.090219,9.843844,0.011860,0.008307,0.020256,0.000000,0.000000
-0.204029,0.090023,9.844021,-0.001988,0.014699,0.009604,0.000000,0.000000
-0.204233,0.089798,9.844190,0.005468,0.010438,-0.001049,0.000000,0.000000
-0.204353,0.089621,9.844373,0.010795,0.006177,0.011734,0.000000,0.000000
-0.204445,0.089515,9.844644,0.006534,0.029612,-0.001049,0.000000,0.000000
-0.204639,0.089400,9.844883,0.009729,0.006177,0.010669,0.000000,0.000000
-0.204841,0.089344,9.845071,0.025708,0.011503,-0.001049,0.000000,0.000000
-0.205003,0.089393,9.845245,0.002273,0.008307,-0.011702,0.000000,0.000000
-0.205137,0.089410,9.845331,0.007599,0.008307,-0.021289,0.000000,0.000000
-0.205193,0.089377,9.845438,-0.005184,-0.001280,-0.015963,0.000000,0.000000
-0.205030,0.089317,9.845527,0.006534,0.022156,0.004277,0.000000,0.000000
-0.204774,0.089287,9.845566,-0.007315,0.009372,0.013865,0.000000,0.000000
-0.204480,0.089294,9.845675,0.003338,0.006177,0.009604,0.000000,0.000000
-0.204289,0.089302,9.845801,-0.001988,0.011503,0.004277,0.000000,0.000000
-0.204134,0.089351,9.845886,0.002273,0.022156,-0.010636,0.000000,0.000000
-0.204019,0.089344,9.845983,-0.008380,-0.014063,-0.009571,0.000000,0.000000
-0.203922,0.089284,9.846119,0.015056,0.005111,-0.019159,0.000000,0.000000
-0.203807,0.089183,9.846113,-0.006249,0.005111,0.004277,0.000000,0.000000
-0.203899,0.089140,9.846113,0.002273,0.011503,0.008538,0.000000,0.000000
-0.203928,0.089098,9.846071,0.017186,0.014699,-0.015963,0.000000,0.000000
-0.203851,0.088926,9.845979,0.017186,0.030678,-0.006375,0.000000,0.000000
-0.203811,0.088746,9.845893,-0.003054,0.009372,-0.014898,0.000000,0.000000
-0.203759,0.088565,9.845780,0.004403,0.000850,0.008538,0.000000,0.000000
-0.203524,0.088457,9.845631,-0.004119,0.014699,0.003212,0.000000,0.000000
-0.203224,0.088351,9.845435,0.016121,0.013633,-0.007441,0.000000,0.000000
-0.202847,0.088297,9.845360,-0.003054,-0.002346,0.026648,0.000000,0.000000
-0.202537,0.088288,9.845267,-0.000923,0.004046,0.010669,0.000000,0.000000
-0.202208,0.088283,9.845195,-0.009445,0.008307,-0.004245,0.000000,0.000000
-0.201801,0.088206,9.845268,-0.000923,0.008307,-0.009571,0.000000,0.000000
-0.201408,0.088243,9.845347,0.009729,0.013633,-0.008506,0.000000,0.000000
-0.201092,0.088289,9.845502,0.005468,-0.000215,-0.004245,0.000000,0.000000
-0.200691,0.088456,9.845540,-0.003054,-0.003411,-0.011702,0.000000,0.000000
-0.200227,0.088644,9.845498,-0.001988,-0.016194,-0.008506,0.000000,0.000000
-0.199772,0.088780,9.845419,0.011860,0.021090,-0.004245,0.000000,0.000000
-0.199379,0.088754,9.845284,0.011860,0.017894,0.004277,0.000000,0.000000
-0.199105,0.088841,9.845075,-0.000923,0.009372,-0.008506,0.000000,0.000000
-0.198950,0.088954,9.844902,-0.008380,0.013633,0.005343,0.000000,0.000000
-0.198944,0.089031,9.844787,-0.005184,0.009372,-0.002114,0.000000,0.000000
-0.198855,0.089222,9.844679,0.011860,0.011503,-0.021289,0.000000,0.000000
-0.198823,0.089476,9.844490,0.004403,0.002981,-0.001049,0.000000,0.000000
-0.198745,0.089608,9.844343,0.005468,0.009372,-0.009571,0.000000,0.000000
-0.198647,0.089808,9.844248,-0.004119,0.015764,0.005343,0.000000,0.000000
-0.198574,0.090014,9.844097,0.010795,0.004046,0.021321,0.000000,0.000000
-0.198508,0.090147,9.843917,0.003338,0.010438,0.015995,0.000000,0.000000
-0.198385,0.090299,9.843712,-0.005184,-0.010868,0.003212,0.000000,0.000000
-0.198230,0.090402,9.843590,0.006534,0.009372,0.003212,0.000000,0.000000
-0.198130,0.090417,9.843424,0.017186,0.000850,0.003212,0.000000,0.000000
-0.198123,0.090392,9.843166,-0.004119,-0.003411,0.022387,0.000000,0.000000
-0.198136,0.090366,9.842879,0.006534,-0.001280,-0.021289,0.000000,0.000000
-0.197983,0.090379,9.842587,0.019317,-0.001280,-0.003180,0.000000,0.000000
-0.197809,0.090360,9.842294,-0.008380,-0.010868,0.000016,0.000000,0.000000
-0.197647,0.090383,9.841991,0.017186,-0.002346,-0.006375,0.000000,0.000000
-0.197570,0.090348,9.841764,0.006534,-0.000215,0.004277,0.000000,0.000000
-0.197649,0.090243,9.841472,0.015056,0.013633,-0.001049,0.000000,0.000000
-0.197751,0.090140,9.841198,0.003338,-0.004476,0.009604,0.000000,0.000000
-0.197786,0.090047,9.840967,-0.011576,0.002981,-0.002114,0.000000,0.000000
-0.197773,0.089976,9.840710,0.002273,0.016829,0.010669,0.000000,0.000000
-0.197880,0.089985,9.840437,0.024643,-0.004476,0.013865,0.000000,0.000000
-0.197900,0.089984,9.840088,0.017186,0.004046,-0.009571,0.000000,0.000000
-0.198026,0.090083,9.839660,0.001207,-0.000215,0.006408,0.000000,0.000000
-0.198133,0.090196,9.839243,-0.004119,0.017894,-0.007441,0.000000,0.000000
-0.198181,0.090191,9.838741,0.015056,0.011503,-0.020224,0.000000,0.000000
-0.198300,0.090218,9.838263,0.005468,-0.016194,-0.005310,0.000000,0.000000
-0.198399,0.090276,9.837889,-0.014772,0.002981,0.009604,0.000000,0.000000
-0.198532,0.090337,9.837481,-0.005184,-0.003411,0.010669,0.000000,0.000000
-0.198740,0.090355,9.837036,0.000142,0.005111,-0.004245,0.000000,0.000000
-0.199032,0.090291,9.836544,0.012925,0.008307,0.009604,0.000000,0.000000
-0.199366,0.090242,9.836071,-0.025424,0.009372,-0.015963,0.000000,0.000000
-0.199673,0.090305,9.835590,0.009729,0.004046,-0.004245,0.000000,0.000000
-0.200013,0.090407,9.835125,0.009729,0.004046,-0.008506,0.000000,0.000000
-0.200260,0.090489,9.834667,0.002273,-0.002346,0.001081,0.000000,0.000000
-0.200476,0.090567,9.834330,0.005468,0.007242,-0.011702,0.000000,0.000000
-0.200774,0.090583,9.834019,-0.005184,0.004046,-0.009571,0.000000,0.000000
-0.201002,0.090568,9.833765,0.011860,-0.008737,-0.014898,0.000000,0.000000
-0.201123,0.090467,9.833491,0.004403,0.011503,-0.003180,0.000000,0.000000
-0.201205,0.090439,9.833275,0.006534,0.001916,-0.006375,0.000000,0.000000
-0.201257,0.090386,9.832898,-0.003054,0.010438,0.002147,0.000000,0.000000
-0.201363,0.090310,9.832399,0.009729,0.030678,-0.003180,0.000000,0.000000
-0.201544,0.090213,9.831924,-0.000923,0.023221,-0.018093,0.000000,0.000000
-0.201649,0.090113,9.831582,-0.006249,0.027482,0.015995,0.000000,0.000000
-0.201812,0.089880,9.831263,-0.001988,-0.001280,-0.014898,0.000000,0.000000
-0.201916,0.089664,9.830887,0.001207,0.009372,-0.008506,0.000000,0.000000
-0.202024,0.089483,9.830502,0.017186,0.002981,0.001081,0.000000,0.000000
-0.202113,0.089390,9.830124,-0.009445,0.000850,-0.008506,0.000000,0.000000
-0.202193,0.089304,9.829739,-0.013706,0.018960,-0.004245,0.000000,0.000000
-0.202261,0.089292,9.829415,0.009729,0.008307,0.010669,0.000000,0.000000
-0.202192,0.089257,9.829254,0.009729,-0.004476,0.015995,0.000000,0.000000
-0.202154,0.089204,9.829099,0.002273,0.012568,-0.005310,0.000000,0.000000
-0.202158,0.089178,9.828963,0.008664,0.004046,0.006408,0.000000,0.000000
-0.202187,0.089154,9.828722,0.007599,-0.011933,0.008538,0.000000,0.000000
-0.202125,0.089129,9.828626,0.005468,0.016829,-0.017028,0.000000,0.000000
-0.202055,0.089057,9.828364,0.005468,0.017894,-0.002114,0.000000,0.000000
-0.202026,0.088928,9.828086,-0.000923,0.013633,0.000016,0.000000,0.000000
-0.202046,0.088781,9.827832,-0.016902,-0.008737,0.003212,0.000000,0.000000
-0.202033,0.088651,9.827697,-0.001988,0.017894,0.000016,0.000000,0.000000
-0.201997,0.088565,9.827614,0.009729,0.006177,-0.017028,0.000000,0.000000
-0.202054,0.088538,9.827555,-0.011576,-0.014063,-0.003180,0.000000,0.000000
-0.202083,0.088507,9.827476,0.003338,-0.000215,-0.005310,0.000000,0.000000
-0.202099,0.088506,9.827441,-0.005184,-0.003411,0.004277,0.000000,0.000000
-0.202183,0.088496,9.827478,0.023578,0.002981,0.001081,0.000000,0.000000
-0.202254,0.088510,9.827390,0.012925,0.009372,-0.003180,0.000000,0.000000
-0.202238,0.088542,9.827199,0.012925,0.014699,-0.005310,0.000000,0.000000
-0.202258,0.088517,9.826966,0.015056,-0.007672,0.008538,0.000000,0.000000
-0.202256,0.088446,9.826886,0.004403,0.018960,0.005343,0.000000,0.000000
-0.202248,0.088278,9.826857,0.008664,0.009372,-0.007441,0.000000,0.000000
-0.202375,0.088063,9.826803,0.003338,-0.000215,-0.002114,0.000000,0.000000
-0.202528,0.087870,9.826761,0.006534,-0.000215,0.007473,0.000000,0.000000
-0.202800,0.087653,9.826718,-0.000923,-0.001280,-0.003180,0.000000,0.000000
-0.202933,0.087522,9.826660,0.004403,0.011503,0.006408,0.000000,0.000000
-0.203014,0.087381,9.826789,0.004403,0.025351,-0.003180,0.000000,0.000000
-0.203115,0.087246,9.826930,-0.019033,0.000850,0.000016,0.000000,0.000000
-0.203162,0.087193,9.827081,-0.011576,-0.001280,-0.002114,0.000000,0.000000
-0.203242,0.087103,9.827358,0.013991,0.025351,-0.013832,0.000000,0.000000
-0.203324,0.087109,9.827570,0.012925,0.000850,-0.001049,0.000000,0.000000
-0.203441,0.087101,9.827765,0.011860,-0.009802,-0.021289,0.000000,0.000000
-0.203666,0.087036,9.827888,0.011860,0.005111,0.012799,0.000000,0.000000
-0.203835,0.086969,9.827872,0.009729,-0.001280,-0.005310,0.000000,0.000000
-0.203874,0.086884,9.827952,0.015056,0.014699,-0.001049,0.000000,0.000000
-0.203815,0.086698,9.828050,0.001207,0.007242,-0.005310,0.000000,0.000000
-0.203829,0.086487,9.828303,0.002273,-0.008737,-0.004245,0.000000,0.000000
-0.203802,0.086351,9.828557,0.006534,0.031743,-0.003180,0.000000,0.000000
-0.203682,0.086212,9.828858,0.007599,0.020025,-0.008506,0.000000,0.000000
-0.203481,0.086057,9.829109,0.018252,0.005111,-0.002114,0.000000,0.000000
-0.203392,0.085904,9.829379,-0.000923,-0.002346,-0.004245,0.000000,0.000000
-0.203383,0.085825,9.829716,-0.006249,0.006177,-0.005310,0.000000,0.000000
-0.203327,0.085790,9.829996,0.009729,0.005111,0.002147,0.000000,0.000000
-0.203236,0.085616,9.830407,0.000142,-0.000215,0.006408,0.000000,0.000000
-0.203213,0.085426,9.830647,0.020382,-0.008737,-0.015963,0.000000,0.000000
-0.203245,0.085271,9.830983,-0.005184,0.008307,-0.008506,0.000000,0.000000
-0.203215,0.085162,9.831362,0.026774,0.009372,-0.003180,0.000000,0.000000
-0.203378,0.085180,9.831734,-0.006249,-0.002346,-0.006375,0.000000,0.000000
-0.203570,0.085182,9.832047,-0.004119,-0.002346,0.024517,0.000000,0.000000
-0.203685,0.085162,9.832377,0.022513,0.004046,0.006408,0.000000,0.000000
-0.203899,0.085111,9.832701,0.003338,0.010438,-0.004245,0.000000,0.000000
-0.204033,0.084995,9.832971,0.016121,0.001916,0.009604,0.000000,0.000000
-0.204100,0.084806,9.833249,-0.003054,0.010438,0.013865,0.000000,0.000000
-0.204109,0.084621,9.833539,-0.001988,0.008307,-0.003180,0.000000,0.000000
-0.204186,0.084439,9.833780,0.005468,-0.007672,0.005343,0.000000,0.000000
-0.204225,0.084303,9.834022,-0.003054,0.014699,-0.008506,0.000000,0.000000
-0.204229,0.084260,9.834232,0.018252,0.013633,0.007473,0.000000,0.000000
-0.204258,0.084228,9.834443,0.011860,0.021090,0.003212,0.000000,0.000000
-0.204240,0.084232,9.834672,-0.003054,0.008307,-0.005310,0.000000,0.000000
-0.204257,0.084333,9.834946,0.008664,-0.000215,-0.004245,0.000000,0.000000
-0.204111,0.084464,9.835223,0.011860,0.010438,-0.001049,0.000000,0.000000
-0.204123,0.084531,9.835588,-0.008380,-0.007672,-0.002114,0.000000,0.000000
-0.204164,0.084481,9.835947,0.009729,0.022156,-0.003180,0.000000,0.000000
-0.204198,0.084417,9.836377,0.003338,-0.009802,-0.003180,0.000000,0.000000
-0.204165,0.084470,9.836697,0.008664,0.007242,-0.008506,0.000000,0.000000
-0.204185,0.084486,9.836949,0.009729,0.002981,0.014930,0.000000,0.000000
-0.204108,0.084554,9.836981,-0.003054,-0.005541,-0.010636,0.000000,0.000000
-0.203966,0.084756,9.837016,0.022513,-0.004476,-0.002114,0.000000,0.000000
-0.203782,0.084796,9.837028,-0.000923,-0.009802,-0.009571,0.000000,0.000000
-0.203590,0.084782,9.837002,0.021447,0.010438,0.017060,0.000000,0.000000
-0.203368,0.084811,9.836932,0.000142,0.009372,-0.007441,0.000000,0.000000
-0.203185,0.085011,9.836811,-0.005184,0.000850,-0.021289,0.000000,0.000000
-0.203143,0.085264,9.836717,0.000142,-0.002346,-0.010636,0.000000,0.000000
-0.203149,0.085501,9.836631,0.009729,0.038135,-0.022354,0.000000,0.000000
